 [antenna_field.dat]

  É” = 90.000 Åãplane
   --    >>-------   -------   --EÉ”--   -------   -------<< ** >>-------   -------   --EÉ∆--   -------   -------<< ** >>-------   --------<<
 É∆(deg)   FRAD.re   FRAD.im    |FRAD|    FPHASE  FGAI(dB)   **   TRAD.re   TRAD.im    |TRAD|    TPHASE  TGAI(dB)   ** TFGAI(dB)    TPHASE
 -38.000  -0.18086  -0.30029   0.35055  -121.061   -0.7914   **   0.22697  -0.22970   0.32293   -45.342   -1.5043   **    1.8771   -75.7183 
 -37.000  -0.17803  -0.30682   0.35473  -120.124   -0.6885   **   0.22391  -0.23540   0.32488   -46.434   -1.4518   **    1.9569   -73.6904 
 -36.000  -0.17509  -0.31352   0.35910  -119.182   -0.5820   **   0.22058  -0.24101   0.32672   -47.534   -1.4029   **    2.0372   -71.6474 
 -35.000  -0.17206  -0.32040   0.36368  -118.237   -0.4720   **   0.21701  -0.24653   0.32843   -48.644   -1.3574   **    2.1181   -69.5921 
 -34.000  -0.16894  -0.32744   0.36845  -117.291   -0.3587   **   0.21318  -0.25194   0.33003   -49.764   -1.3153   **    2.1996   -67.5271 
 -33.000  -0.16573  -0.33465   0.37344  -116.347   -0.2420   **   0.20911  -0.25724   0.33151   -50.892   -1.2764   **    2.2818   -65.4549 
 -32.000  -0.16245  -0.34200   0.37862  -115.407   -0.1222   **   0.20481  -0.26242   0.33288   -52.029   -1.2405   **    2.3648   -63.3781 
 -31.000  -0.15909  -0.34951   0.38401  -114.474    0.0005   **   0.20028  -0.26747   0.33414   -53.175   -1.2077   **    2.4486   -61.2992 
 -30.000  -0.15566  -0.35716   0.38960  -113.549    0.1261   **   0.19553  -0.27239   0.33530   -54.329   -1.1777   **    2.5332   -59.2206 
 -29.000  -0.15217  -0.36494   0.39539  -112.635    0.2542   **   0.19056  -0.27716   0.33635   -55.491   -1.1506   **    2.6187   -57.1445 
 -28.000  -0.14863  -0.37284   0.40137  -111.734    0.3846   **   0.18538  -0.28179   0.33730   -56.661   -1.1261   **    2.7049   -55.0730 
 -27.000  -0.14503  -0.38086   0.40754  -110.847    0.5171   **   0.18000  -0.28626   0.33815   -57.839   -1.1042   **    2.7920   -53.0082 
 -26.000  -0.14140  -0.38899   0.41389  -109.976    0.6514   **   0.17442  -0.29057   0.33890   -59.024   -1.0849   **    2.8797   -50.9519 
 -25.000  -0.13773  -0.39721   0.42042  -109.123    0.7872   **   0.16866  -0.29471   0.33956   -60.218   -1.0681   **    2.9682   -48.9059 
 -24.000  -0.13403  -0.40552   0.42710  -108.290    0.9242   **   0.16272  -0.29867   0.34012   -61.418   -1.0537   **    3.0572   -46.8717 
 -23.000  -0.13032  -0.41391   0.43394  -107.477    1.0622   **   0.15660  -0.30246   0.34060   -62.626   -1.0416   **    3.1467   -44.8507 
 -22.000  -0.12659  -0.42235   0.44091  -106.685    1.2007   **   0.15033  -0.30606   0.34098   -63.841   -1.0318   **    3.2367   -42.8441 
 -21.000  -0.12286  -0.43084   0.44802  -105.916    1.3395   **   0.14389  -0.30946   0.34128   -65.063   -1.0242   **    3.3269   -40.8531 
 -20.000  -0.11913  -0.43937   0.45524  -105.171    1.4784   **   0.13731  -0.31267   0.34149   -66.292   -1.0187   **    3.4172   -38.8784 
 -19.000  -0.11542  -0.44792   0.46255  -104.449    1.6169   **   0.13058  -0.31568   0.34162   -67.528   -1.0154   **    3.5075   -36.9209 
 -18.000  -0.11172  -0.45648   0.46995  -103.753    1.7548   **   0.12372  -0.31849   0.34167   -68.771   -1.0141   **    3.5976   -34.9812 
 -17.000  -0.10805  -0.46503   0.47742  -103.081    1.8917   **   0.11673  -0.32109   0.34165   -70.021   -1.0148   **    3.6875   -33.0596 
 -16.000  -0.10442  -0.47356   0.48494  -102.435    2.0274   **   0.10962  -0.32347   0.34154   -71.279   -1.0175   **    3.7768   -31.1567 
 -15.000  -0.10084  -0.48205   0.49249  -101.815    2.1616   **   0.10241  -0.32564   0.34136   -72.543   -1.0221   **    3.8655   -29.2724 
 -14.000  -0.09731  -0.49049   0.50005  -101.221    2.2939   **   0.09509  -0.32759   0.34111   -73.814   -1.0285   **    3.9533   -27.4070 
 -13.000  -0.09383  -0.49886   0.50761  -100.653    2.4242   **   0.08767  -0.32932   0.34079   -75.092   -1.0367   **    4.0401   -25.5603 
 -12.000  -0.09043  -0.50714   0.51514  -100.110    2.5522   **   0.08017  -0.33082   0.34040   -76.378   -1.0466   **    4.1257   -23.7324 
 -11.000  -0.08711  -0.51532   0.52263   -99.594    2.6776   **   0.07259  -0.33211   0.33995   -77.671   -1.0582   **    4.2099   -21.9229 
 -10.000  -0.08386  -0.52338   0.53006   -99.103    2.8001   **   0.06493  -0.33316   0.33943   -78.972   -1.0714   **    4.2925   -20.1317 
  -9.000  -0.08072  -0.53131   0.53740   -98.638    2.9196   **   0.05721  -0.33399   0.33885   -80.280   -1.0861   **    4.3734   -18.3584 
  -8.000  -0.07767  -0.53908   0.54464   -98.198    3.0359   **   0.04943  -0.33459   0.33822   -81.596   -1.1023   **    4.4524   -16.6026 
  -7.000  -0.07472  -0.54668   0.55176   -97.783    3.1486   **   0.04161  -0.33496   0.33754   -82.919   -1.1200   **    4.5292   -14.8639 
  -6.000  -0.07189  -0.55409   0.55873   -97.393    3.2577   **   0.03374  -0.33511   0.33680   -84.251   -1.1389   **    4.6038   -13.1420 
  -5.000  -0.06919  -0.56129   0.56554   -97.027    3.3629   **   0.02583  -0.33503   0.33602   -85.591   -1.1591   **    4.6760   -11.4363 
  -4.000  -0.06660  -0.56828   0.57217   -96.685    3.4642   **   0.01790  -0.33472   0.33520   -86.938   -1.1804   **    4.7455    -9.7463 
  -3.000  -0.06416  -0.57503   0.57860   -96.366    3.5612   **   0.00995  -0.33418   0.33433   -88.294   -1.2028   **    4.8124    -8.0718 
  -2.000  -0.06185  -0.58153   0.58481   -96.071    3.6539   **   0.00199  -0.33343   0.33343   -89.658   -1.2262   **    4.8763    -6.4122 
  -1.000  -0.05968  -0.58776   0.59078   -95.798    3.7421   **  -0.00598  -0.33245   0.33250   -91.031   -1.2505   **    4.9372    -4.7671 
   0.000  -0.05766  -0.59370   0.59650   -95.547    3.8258   **  -0.01395  -0.33125   0.33155   -92.411   -1.2755   **    4.9950    -3.1362 
   1.000  -0.05579  -0.59935   0.60194   -95.318    3.9047   **  -0.02190  -0.32984   0.33057   -93.799   -1.3012   **    5.0494    -1.5192 
   2.000  -0.05409  -0.60469   0.60710   -95.111    3.9788   **  -0.02984  -0.32821   0.32957   -95.195   -1.3275   **    5.1005     0.0841 
   3.000  -0.05254  -0.60970   0.61196   -94.925    4.0481   **  -0.03776  -0.32638   0.32855   -96.599   -1.3543   **    5.1480     1.6740 
   4.000  -0.05115  -0.61437   0.61650   -94.760    4.1123   **  -0.04564  -0.32433   0.32753   -98.010   -1.3814   **    5.1920     3.2506 
   5.000  -0.04994  -0.61869   0.62071   -94.614    4.1714   **  -0.05348  -0.32209   0.32650   -99.428   -1.4088   **    5.2322     4.8138 
   6.000  -0.04889  -0.62266   0.62457   -94.489    4.2253   **  -0.06128  -0.31964   0.32546  -100.853   -1.4363   **    5.2686     6.3638 
   7.000  -0.04801  -0.62625   0.62809   -94.383    4.2741   **  -0.06902  -0.31700   0.32443  -102.284   -1.4639   **    5.3012     7.9003 
   8.000  -0.04730  -0.62946   0.63124   -94.297    4.3175   **  -0.07671  -0.31418   0.32341  -103.720   -1.4914   **    5.3298     9.4231 
   9.000  -0.04676  -0.63229   0.63402   -94.230    4.3556   **  -0.08432  -0.31117   0.32239  -105.162   -1.5188   **    5.3544    10.9319 
  10.000  -0.04640  -0.63472   0.63641   -94.181    4.3884   **  -0.09185  -0.30798   0.32138  -106.607   -1.5459   **    5.3749    12.4264 
  11.000  -0.04620  -0.63674   0.63842   -94.150    4.4157   **  -0.09931  -0.30461   0.32039  -108.056   -1.5727   **    5.3913    13.9060 
  12.000  -0.04618  -0.63836   0.64003   -94.138    4.4377   **  -0.10667  -0.30108   0.31942  -109.508   -1.5992   **    5.4035    15.3703 
  13.000  -0.04633  -0.63957   0.64125   -94.143    4.4541   **  -0.11393  -0.29739   0.31846  -110.961   -1.6252   **    5.4116    16.8184 
  14.000  -0.04664  -0.64036   0.64206   -94.166    4.4651   **  -0.12108  -0.29354   0.31753  -112.416   -1.6507   **    5.4154    18.2496 
  15.000  -0.04712  -0.64074   0.64247   -94.206    4.4707   **  -0.12812  -0.28954   0.31662  -113.869   -1.6756   **    5.4149    19.6633 
  16.000  -0.04776  -0.64069   0.64247   -94.264    4.4707   **  -0.13504  -0.28539   0.31573  -115.322   -1.7000   **    5.4102    21.0584 
  17.000  -0.04856  -0.64023   0.64207   -94.338    4.4653   **  -0.14183  -0.28111   0.31487  -116.772   -1.7239   **    5.4012    22.4340 
  18.000  -0.04952  -0.63935   0.64126   -94.429    4.4544   **  -0.14848  -0.27670   0.31402  -118.218   -1.7472   **    5.3879    23.7890 
  19.000  -0.05063  -0.63805   0.64006   -94.537    4.4380   **  -0.15498  -0.27217   0.31320  -119.659   -1.7699   **    5.3703    25.1226 
  20.000  -0.05188  -0.63635   0.63846   -94.661    4.4163   **  -0.16134  -0.26751   0.31240  -121.095   -1.7922   **    5.3484    26.4335 
  21.000  -0.05328  -0.63423   0.63646   -94.802    4.3891   **  -0.16753  -0.26275   0.31162  -122.522   -1.8140   **    5.3223    27.7207 
  22.000  -0.05481  -0.63171   0.63408   -94.959    4.3566   **  -0.17356  -0.25788   0.31085  -123.942   -1.8354   **    5.2919    28.9830 
  23.000  -0.05647  -0.62879   0.63133   -95.132    4.3187   **  -0.17941  -0.25292   0.31009  -125.351   -1.8566   **    5.2573    30.2194 
  24.000  -0.05825  -0.62549   0.62820   -95.321    4.2756   **  -0.18508  -0.24786   0.30934  -126.750   -1.8776   **    5.2185    31.4286 
  25.000  -0.06016  -0.62180   0.62471   -95.526    4.2272   **  -0.19057  -0.24272   0.30859  -128.136   -1.8986   **    5.1754    32.6097 
  26.000  -0.06217  -0.61775   0.62087   -95.747    4.1736   **  -0.19585  -0.23751   0.30784  -129.509   -1.9197   **    5.1283    33.7616 
  27.000  -0.06429  -0.61333   0.61669   -95.984    4.1149   **  -0.20093  -0.23223   0.30709  -130.868   -1.9411   **    5.0770    34.8831 
  28.000  -0.06651  -0.60855   0.61218   -96.237    4.0512   **  -0.20580  -0.22688   0.30632  -132.211   -1.9629   **    5.0216    35.9735 
  29.000  -0.06882  -0.60344   0.60735   -96.506    3.9825   **  -0.21046  -0.22148   0.30553  -133.538   -1.9853   **    4.9622    37.0317 
  30.000  -0.07121  -0.59800   0.60223   -96.791    3.9089   **  -0.21489  -0.21604   0.30471  -134.848   -2.0086   **    4.8988    38.0569 
  31.000  -0.07367  -0.59225   0.59681   -97.091    3.8304   **  -0.21909  -0.21055   0.30386  -136.139   -2.0329   **    4.8314    39.0483 
  32.000  -0.07621  -0.58619   0.59113   -97.407    3.7473   **  -0.22306  -0.20502   0.30297  -137.412   -2.0585   **    4.7602    40.0051 
  33.000  -0.07880  -0.57985   0.58518   -97.739    3.6595   **  -0.22678  -0.19947   0.30202  -138.666   -2.0856   **    4.6851    40.9269 
  34.000  -0.08144  -0.57324   0.57899   -98.086    3.5671   **  -0.23026  -0.19390   0.30102  -139.899   -2.1144   **    4.6062    41.8130 
  35.000  -0.08413  -0.56637   0.57258   -98.449    3.4704   **  -0.23348  -0.18831   0.29996  -141.112   -2.1452   **    4.5236    42.6629 
  36.000  -0.08685  -0.55925   0.56596   -98.827    3.3693   **  -0.23644  -0.18272   0.29882  -142.304   -2.1782   **    4.4372    43.4763 
  37.000  -0.08960  -0.55191   0.55914   -99.221    3.2640   **  -0.23915  -0.17712   0.29760  -143.474   -2.2138   **    4.3472    44.2529 
  38.000  -0.09237  -0.54436   0.55214   -99.631    3.1547   **  -0.24158  -0.17153   0.29628  -144.623   -2.2522   **    4.2537    44.9924 
  39.000  -0.09515  -0.53662   0.54499  -100.055    3.0414   **  -0.24374  -0.16596   0.29487  -145.750   -2.2936   **    4.1566    45.6949 
  40.000  -0.09794  -0.52870   0.53769  -100.495    2.9243   **  -0.24563  -0.16040   0.29336  -146.855   -2.3384   **    4.0560    46.3603 
  41.000  -0.10072  -0.52062   0.53027  -100.950    2.8036   **  -0.24723  -0.15486   0.29173  -147.938   -2.3868   **    3.9519    46.9886 
  42.000  -0.10350  -0.51239   0.52274  -101.419    2.6793   **  -0.24856  -0.14935   0.28997  -148.999   -2.4392   **    3.8445    47.5800 
  43.000  -0.10625  -0.50404   0.51511  -101.903    2.5517   **  -0.24959  -0.14388   0.28809  -150.038   -2.4957   **    3.7337    48.1348 
  44.000  -0.10898  -0.49557   0.50741  -102.402    2.4209   **  -0.25034  -0.13845   0.28607  -151.055   -2.5568   **    3.6195    48.6533 
  45.000  -0.11167  -0.48701   0.49965  -102.915    2.2870   **  -0.25079  -0.13307   0.28391  -152.051   -2.6228   **    3.5021    49.1359 
  46.000  -0.11433  -0.47837   0.49185  -103.441    2.1502   **  -0.25096  -0.12773   0.28159  -153.024   -2.6939   **    3.3815    49.5831 
  47.000  -0.11694  -0.46967   0.48401  -103.981    2.0107   **  -0.25082  -0.12246   0.27912  -153.977   -2.7705   **    3.2576    49.9955 
  48.000  -0.11949  -0.46092   0.47616  -104.534    1.8687   **  -0.25039  -0.11725   0.27649  -154.908   -2.8529   **    3.1306    50.3739 
  49.000  -0.12199  -0.45215   0.46831  -105.099    1.7244   **  -0.24967  -0.11211   0.27368  -155.818   -2.9414   **    3.0004    50.7189 
  50.000  -0.12442  -0.44335   0.46048  -105.676    1.5778   **  -0.24864  -0.10704   0.27070  -156.708   -3.0365   **    2.8670    51.0315 
  51.000  -0.12678  -0.43455   0.45267  -106.265    1.4293   **  -0.24732  -0.10205   0.26755  -157.577   -3.1384   **    2.7305    51.3124 
  52.000  -0.12907  -0.42577   0.44490  -106.864    1.2790   **  -0.24570  -0.09714   0.26420  -158.427   -3.2476   **    2.5908    51.5628 
  53.000  -0.13127  -0.41701   0.43719  -107.473    1.1270   **  -0.24377  -0.09232   0.26067  -159.257   -3.3645   **    2.4480    51.7837 
  54.000  -0.13339  -0.40830   0.42953  -108.092    0.9736   **  -0.24156  -0.08759   0.25695  -160.068   -3.4895   **    2.3021    51.9764 
  55.000  -0.13541  -0.39964   0.42195  -108.718    0.8190   **  -0.23904  -0.08296   0.25303  -160.860   -3.6230   **    2.1530    52.1419 
  56.000  -0.13734  -0.39104   0.41446  -109.352    0.6632   **  -0.23623  -0.07843   0.24891  -161.634   -3.7655   **    2.0008    52.2817 
  57.000  -0.13917  -0.38252   0.40705  -109.992    0.5066   **  -0.23313  -0.07400   0.24459  -162.389   -3.9176   **    1.8454    52.3971 
  58.000  -0.14089  -0.37409   0.39975  -110.637    0.3493   **  -0.22973  -0.06968   0.24006  -163.126   -4.0798   **    1.6868    52.4897 
  59.000  -0.14250  -0.36577   0.39255  -111.285    0.1914   **  -0.22604  -0.06547   0.23533  -163.846   -4.2527   **    1.5249    52.5609 
  60.000  -0.14400  -0.35755   0.38546  -111.937    0.0332   **  -0.22207  -0.06138   0.23039  -164.549   -4.4369   **    1.3598    52.6123 
  61.000  -0.14538  -0.34945   0.37849  -112.589   -0.1253   **  -0.21781  -0.05741   0.22525  -165.234   -4.6332   **    1.1914    52.6457 
  62.000  -0.14665  -0.34149   0.37164  -113.240   -0.2838   **  -0.21327  -0.05356   0.21989  -165.903   -4.8423   **    1.0197    52.6626 
  63.000  -0.14779  -0.33366   0.36493  -113.890   -0.4423   **  -0.20845  -0.04983   0.21432  -166.555   -5.0651   **    0.8447    52.6649 
  64.000  -0.14881  -0.32598   0.35834  -114.536   -0.6005   **  -0.20335  -0.04624   0.20854  -167.190   -5.3026   **    0.6663    52.6544 
  65.000  -0.14969  -0.31845   0.35188  -115.177   -0.7584   **  -0.19798  -0.04277   0.20255  -167.809   -5.5558   **    0.4845    52.6329 
  66.000  -0.15045  -0.31109   0.34556  -115.810   -0.9159   **  -0.19234  -0.03944   0.19635  -168.412   -5.8259   **    0.2992    52.6021 
  67.000  -0.15108  -0.30389   0.33937  -116.434   -1.0728   **  -0.18644  -0.03625   0.18993  -168.998   -6.1143   **    0.1106    52.5639 
  68.000  -0.15157  -0.29687   0.33332  -117.047   -1.2291   **  -0.18028  -0.03320   0.18331  -169.567   -6.4225   **   -0.0815    52.5201 
  69.000  -0.15192  -0.29002   0.32740  -117.646   -1.3847   **  -0.17386  -0.03029   0.17648  -170.119   -6.7523   **   -0.2769    52.4724 
  70.000  -0.15213  -0.28336   0.32162  -118.231   -1.5396   **  -0.16720  -0.02752   0.16945  -170.653   -7.1058   **   -0.4757    52.4224 
  71.000  -0.15220  -0.27689   0.31596  -118.798   -1.6936   **  -0.16028  -0.02490   0.16220  -171.169   -7.4852   **   -0.6777    52.3716 
  72.000  -0.15213  -0.27061   0.31044  -119.345   -1.8468   **  -0.15312  -0.02243   0.15475  -171.666   -7.8935   **   -0.8829    52.3212 
  73.000  -0.15192  -0.26452   0.30504  -119.870   -1.9992   **  -0.14572  -0.02011   0.14711  -172.142   -8.3337   **   -1.0911    52.2723 
  74.000  -0.15156  -0.25863   0.29977  -120.371   -2.1506   **  -0.13810  -0.01795   0.13926  -172.596   -8.8100   **   -1.3020    52.2254 
  75.000  -0.15105  -0.25295   0.29462  -120.845   -2.3013   **  -0.13024  -0.01593   0.13121  -173.025   -9.3269   **   -1.5154    52.1806 
  76.000  -0.15040  -0.24746   0.28958  -121.290   -2.4510   **  -0.12216  -0.01408   0.12297  -173.427   -9.8902   **   -1.7310    52.1371 
  77.000  -0.14959  -0.24218   0.28466  -121.703   -2.6000   **  -0.11387  -0.01238   0.11454  -173.796  -10.5071   **   -1.9482    52.0930 
  78.000  -0.14863  -0.23711   0.27984  -122.082   -2.7481   **  -0.10537  -0.01084   0.10592  -174.127  -11.1865   **   -2.1666    52.0449 
  79.000  -0.14752  -0.23224   0.27513  -122.425   -2.8956   **  -0.09666  -0.00946   0.09712  -174.411  -11.9402   **   -2.3856    51.9865 
  80.000  -0.14626  -0.22758   0.27052  -122.728   -3.0423   **  -0.08775  -0.00824   0.08814  -174.636  -12.7833   **   -2.6041    51.9081 
  81.000  -0.14484  -0.22312   0.26601  -122.990   -3.1883   **  -0.07865  -0.00718   0.07898  -174.783  -13.7364   **   -2.8214    51.7931 
  82.000  -0.14327  -0.21888   0.26160  -123.207   -3.3337   **  -0.06936  -0.00629   0.06965  -174.821  -14.8285   **   -3.0363    51.6143 
  83.000  -0.14154  -0.21484   0.25727  -123.377   -3.4786   **  -0.05989  -0.00555   0.06015  -174.701  -16.1018   **   -3.2474    51.3241 
  84.000  -0.13965  -0.21101   0.25303  -123.497   -3.6229   **  -0.05025  -0.00499   0.05050  -174.332  -17.6212   **   -3.4533    50.8348 
  85.000  -0.13760  -0.20738   0.24888  -123.564   -3.7666   **  -0.04044  -0.00458   0.04070  -173.532  -19.4949   **   -3.6520    49.9682 
  86.000  -0.13539  -0.20396   0.24481  -123.575   -3.9099   **  -0.03047  -0.00435   0.03078  -171.882  -21.9220   **   -3.8418    48.3063 
  87.000  -0.13301  -0.20075   0.24081  -123.528   -4.0527   **  -0.02034  -0.00427   0.02079  -168.138  -25.3305   **   -4.0205    44.6099 
