 [antenna_pattern.dat]

  É” = 90.000 Åãplane
   É∆(deg)       EÉ”       EÉ∆       ER        EL 
   -10.000   -1.6706   -5.5421   -1.2488   -4.0581
    -9.000   -1.5511   -5.5568   -1.2630   -3.8013
    -8.000   -1.4348   -5.5730   -1.2800   -3.5552
    -7.000   -1.3221   -5.5907   -1.3001   -3.3195
    -6.000   -1.2130   -5.6096   -1.3232   -3.0937
    -5.000   -1.1078   -5.6298   -1.3495   -2.8776
    -4.000   -1.0065   -5.6511   -1.3790   -2.6710
    -3.000   -0.9095   -5.6735   -1.4117   -2.4736
    -2.000   -0.8168   -5.6969   -1.4478   -2.2852
    -1.000   -0.7286   -5.7212   -1.4874   -2.1055
     0.000   -0.6449   -5.7462   -1.5305   -1.9343
     1.000   -0.5660   -5.7719   -1.5772   -1.7715
     2.000   -0.4919   -5.7982   -1.6275   -1.6168
     3.000   -0.4226   -5.8250   -1.6817   -1.4702
     4.000   -0.3584   -5.8521   -1.7397   -1.3313
     5.000   -0.2993   -5.8795   -1.8017   -1.2001
     6.000   -0.2454   -5.9070   -1.8677   -1.0764
     7.000   -0.1966   -5.9346   -1.9378   -0.9601
     8.000   -0.1532   -5.9621   -2.0121   -0.8511
     9.000   -0.1151   -5.9895   -2.0907   -0.7491
    10.000   -0.0823   -6.0166   -2.1736   -0.6542
    11.000   -0.0550   -6.0434   -2.2610   -0.5661
    12.000   -0.0330   -6.0699   -2.3528   -0.4848
    13.000   -0.0166   -6.0959   -2.4492   -0.4102
    14.000   -0.0056   -6.1214   -2.5502   -0.3421
    15.000   -0.0000   -6.1463   -2.6558   -0.2805
    16.000    0.0000   -6.1707   -2.7662   -0.2253
    17.000   -0.0054   -6.1946   -2.8812   -0.1763
    18.000   -0.0163   -6.2179   -3.0011   -0.1335
    19.000   -0.0327   -6.2406   -3.1256   -0.0968
    20.000   -0.0544   -6.2629   -3.2550   -0.0661
    21.000   -0.0816   -6.2847   -3.3892   -0.0414
    22.000   -0.1141   -6.3061   -3.5281   -0.0224
    23.000   -0.1520   -6.3273   -3.6718   -0.0093
    24.000   -0.1951   -6.3483   -3.8202   -0.0018
    25.000   -0.2435   -6.3693   -3.9732    0.0000
    26.000   -0.2971   -6.3904   -4.1308   -0.0037
    27.000   -0.3558   -6.4118   -4.2930   -0.0129
    28.000   -0.4195   -6.4336   -4.4595   -0.0275
    29.000   -0.4882   -6.4560   -4.6303   -0.0474
    30.000   -0.5618   -6.4793   -4.8053   -0.0727
    31.000   -0.6403   -6.5036   -4.9842   -0.1031
    32.000   -0.7234   -6.5292   -5.1670   -0.1387
    33.000   -0.8112   -6.5563   -5.3535   -0.1794
    34.000   -0.9036   -6.5851   -5.5434   -0.2251
    35.000   -1.0003   -6.6159   -5.7364   -0.2759
    36.000   -1.1014   -6.6489   -5.9324   -0.3315
    37.000   -1.2067   -6.6845   -6.1310   -0.3920
    38.000   -1.3160   -6.7229   -6.3320   -0.4574
    39.000   -1.4293   -6.7643   -6.5351   -0.5275
    40.000   -1.5464   -6.8091   -6.7398   -0.6024
    41.000   -1.6671   -6.8575   -6.9459   -0.6820
    42.000   -1.7914   -6.9099   -7.1529   -0.7662
    43.000   -1.9190   -6.9664   -7.3605   -0.8551
    44.000   -2.0498   -7.0275   -7.5683   -0.9485
    45.000   -2.1837   -7.0935   -7.7759   -1.0466
    46.000   -2.3205   -7.1646   -7.9828   -1.1491
    47.000   -2.4600   -7.2412   -8.1886   -1.2562
    48.000   -2.6020   -7.3236   -8.3929   -1.3677
    49.000   -2.7463   -7.4121   -8.5954   -1.4838
    50.000   -2.8929   -7.5072   -8.7954   -1.6043
    51.000   -3.0414   -7.6091   -8.9928   -1.7293
    52.000   -3.1917   -7.7183   -9.1870   -1.8588
    53.000   -3.3437   -7.8352   -9.3778   -1.9927
    54.000   -3.4971   -7.9602   -9.5647   -2.1312
    55.000   -3.6517   -8.0937   -9.7475   -2.2742
    56.000   -3.8075   -8.2362   -9.9258   -2.4218
    57.000   -3.9641   -8.3883  -10.0993   -2.5740
    58.000   -4.1214   -8.5505  -10.2679   -2.7309
    59.000   -4.2793   -8.7234  -10.4311   -2.8925
    60.000   -4.4375   -8.9076  -10.5889   -3.0589
    61.000   -4.5960   -9.1039  -10.7408   -3.2301
    62.000   -4.7545   -9.3130  -10.8868   -3.4064
    63.000   -4.9129   -9.5358  -11.0266   -3.5878
    64.000   -5.0712   -9.7733  -11.1598   -3.7744
    65.000   -5.2291  -10.0265  -11.2862   -3.9664
    66.000   -5.3866  -10.2966  -11.4055   -4.1640
    67.000   -5.5435  -10.5850  -11.5173   -4.3673
    68.000   -5.6998  -10.8932  -11.6212   -4.5766
    69.000   -5.8554  -11.2230  -11.7167   -4.7920
    70.000   -6.0103  -11.5765  -11.8033   -5.0139
    71.000   -6.1643  -11.9559  -11.8804   -5.2426
    72.000   -6.3175  -12.3642  -11.9473   -5.4783
    73.000   -6.4699  -12.8044  -12.0035   -5.7215
    74.000   -6.6213  -13.2807  -12.0481   -5.9725
    75.000   -6.7720  -13.7976  -12.0804   -6.2319
    76.000   -6.9217  -14.3609  -12.0996   -6.5000
    77.000   -7.0707  -14.9778  -12.1051   -6.7774
    78.000   -7.2188  -15.6572  -12.0960   -7.0649
    79.000   -7.3662  -16.4109  -12.0718   -7.3630
    80.000   -7.5129  -17.2540  -12.0320   -7.6726
    81.000   -7.6590  -18.2071  -11.9761   -7.9944
    82.000   -7.8044  -19.2992  -11.9039   -8.3296
    83.000   -7.9493  -20.5725  -11.8152   -8.6792
    84.000   -8.0936  -22.0919  -11.7101   -9.0445
    85.000   -8.2373  -23.9656  -11.5889   -9.4269
    86.000   -8.3806  -26.3927  -11.4520   -9.8280
    87.000   -8.5234  -29.8012  -11.3000  -10.2496
    88.000   -8.6656  -30.0000  -11.1337  -10.6941
    89.000   -8.8073  -30.0000  -10.9539  -11.1638
    90.000   -8.9483  -30.0000  -10.7616  -11.6617




