 [antenna_pattern.dat]

  É” = 315.000 Åãplane
   É∆(deg)       EÉ”       EÉ∆       ER        EL 
    15.000   -0.6253   -0.7936   -0.4652  -30.0000
    16.000   -0.5196   -0.7156   -0.3728  -30.0000
    17.000   -0.4240   -0.6482   -0.2908  -30.0000
    18.000   -0.3384   -0.5916   -0.2192  -30.0000
    19.000   -0.2627   -0.5455   -0.1578  -30.0000
    20.000   -0.1968   -0.5100   -0.1066  -30.0000
    21.000   -0.1406   -0.4849   -0.0655  -30.0000
    22.000   -0.0939   -0.4704   -0.0343  -30.0000
    23.000   -0.0566   -0.4662   -0.0131  -30.0000
    24.000   -0.0287   -0.4725   -0.0016  -30.0000
    25.000   -0.0100   -0.4891    0.0000  -30.0000
    26.000   -0.0005   -0.5161   -0.0081  -29.7415
    27.000    0.0000   -0.5534   -0.0258  -29.3397
    28.000   -0.0085   -0.6011   -0.0532  -28.9255
    29.000   -0.0259   -0.6591   -0.0901  -28.5050
    30.000   -0.0522   -0.7275   -0.1365  -28.0832
    31.000   -0.0872   -0.8063   -0.1925  -27.6641
    32.000   -0.1309   -0.8955   -0.2579  -27.2508
    33.000   -0.1832   -0.9951   -0.3327  -26.8456
    34.000   -0.2442   -1.1052   -0.4170  -26.4502
    35.000   -0.3136   -1.2259   -0.5107  -26.0659
    36.000   -0.3916   -1.3571   -0.6139  -25.6935
    37.000   -0.4780   -1.4990   -0.7264  -25.3337
    38.000   -0.5728   -1.6516   -0.8483  -24.9868
    39.000   -0.6761   -1.8150   -0.9797  -24.6532
    40.000   -0.7876   -1.9894   -1.1206  -24.3330
    41.000   -0.9076   -2.1748   -1.2709  -24.0262
    42.000   -1.0359   -2.3713   -1.4308  -23.7328
    43.000   -1.1726   -2.5790   -1.6002  -23.4529
    44.000   -1.3176   -2.7983   -1.7793  -23.1864
    45.000   -1.4710   -3.0290   -1.9680  -22.9333
    46.000   -1.6328   -3.2715   -2.1665  -22.6935
    47.000   -1.8031   -3.5260   -2.3748  -22.4671
    48.000   -1.9819   -3.7926   -2.5931  -22.2540
    49.000   -2.1693   -4.0715   -2.8214  -22.0542
    50.000   -2.3654   -4.3630   -3.0600  -21.8679
    51.000   -2.5703   -4.6674   -3.3088  -21.6951
    52.000   -2.7840   -4.9848   -3.5681  -21.5359
    53.000   -3.0068   -5.3157   -3.8381  -21.3905
    54.000   -3.2388   -5.6602   -4.1189  -21.2591
    55.000   -3.4803   -6.0189   -4.4107  -21.1420
    56.000   -3.7313   -6.3919   -4.7138  -21.0393
    57.000   -3.9923   -6.7797   -5.0286  -20.9515
    58.000   -4.2634   -7.1826   -5.3551  -20.8791
    59.000   -4.5451   -7.6012   -5.6939  -20.8224
    60.000   -4.8377   -8.0358   -6.0452  -20.7820
    61.000   -5.1418   -8.4869   -6.4094  -20.7587
    62.000   -5.4577   -8.9549   -6.7871  -20.7531
    63.000   -5.7861   -9.4404   -7.1786  -20.7660
    64.000   -6.1276   -9.9438   -7.5846  -20.7986
    65.000   -6.4831  -10.4657   -8.0057  -20.8518
    66.000   -6.8535  -11.0064   -8.4426  -20.9271
    67.000   -7.2397  -11.5665   -8.8961  -21.0260
    68.000   -7.6429  -12.1463   -9.3670  -21.1501
    69.000   -8.0646  -12.7461   -9.8564  -21.3015
    70.000   -8.5063  -13.3661  -10.3654  -21.4827
    71.000   -8.9699  -14.0063  -10.8953  -21.6965
    72.000   -9.4576  -14.6666  -11.4476  -21.9462
    73.000   -9.9721  -15.3463  -12.0240  -22.2358
    74.000  -10.5164  -16.0444  -12.6264  -22.5702
    75.000  -11.0943  -16.7595  -13.2572  -22.9553
    76.000  -11.7105  -17.4893  -13.9190  -23.3985
    77.000  -12.3704  -18.2305  -14.6149  -23.9089
    78.000  -13.0812  -18.9788  -15.3488  -24.4982
    79.000  -13.8516  -19.7284  -16.1252  -25.1814
    80.000  -14.6932  -20.4720  -16.9496  -25.9782
    81.000  -15.6211  -21.2004  -17.8286  -26.9149
    82.000  -16.6558  -21.9028  -18.7707  -28.0270
    83.000  -17.8260  -22.5666  -19.7865  -29.3613
    84.000  -19.1742  -23.1784  -20.8894  -30.0000
    85.000  -20.7657  -23.7241  -22.0971  -30.0000
    86.000  -22.7104  -24.1906  -23.4330  -30.0000
    87.000  -25.2143  -24.5659  -24.9285  -30.0000
    88.000  -28.7398  -24.8408  -26.6256  -30.0000
    89.000  -30.0000  -25.0083  -28.5779  -30.0000
    90.000  -30.0000  -25.0646  -30.0000  -30.0000




