 [antenna_conf.dat]

      NSEG      NWIR      NFED     NLOAD           FREQ0          RAMDA0            USEF
       338        15         1         0      1000000000      0.29979246      1000000000

Segment
   NO.           SX           SY           SZ             RX             RY             RZ           SEGL             RA     RAD_MODE
   158    1.0000000    0.0000000    0.0000000       0.196636       0.000000       0.062500       0.019855       0.005000            1
   159    1.0000000    0.0000000    0.0000000       0.216491       0.000000       0.062500       0.019855       0.005000            1
   160    1.0000000    0.0000000    0.0000000       0.236345       0.000000       0.062500       0.019855       0.005000            1
   161    1.0000000    0.0000000    0.0000000       0.256200       0.000000       0.062500       0.019855       0.005000            1
   162    1.0000000    0.0000000    0.0000000       0.276054       0.000000       0.062500       0.019855       0.005000            1
   163    1.0000000    0.0000000    0.0000000       0.295909       0.000000       0.062500       0.019855       0.005000            1
   164   -0.0327191    0.9994646    0.0000000       0.315763       0.000000       0.062500       0.020663       0.005000            1
   165   -0.7518398    0.6593458   -0.0000000       0.110964       0.110964      -0.062500       0.020527       0.005000            1
   166   -0.8314696    0.5555702   -0.0000000       0.095531       0.124498      -0.062500       0.020527       0.005000            1
   167   -0.8968727    0.4422887   -0.0000000       0.078463       0.135903      -0.062500       0.020527       0.005000            1
   168   -0.9469301    0.3214395   -0.0000000       0.060053       0.144981      -0.062500       0.020527       0.005000            1
   169   -0.9807853    0.1950903   -0.0000000       0.040616       0.151580      -0.062500       0.020527       0.005000            1
   170   -0.9978589    0.0654031   -0.0000000       0.020483       0.155584      -0.062500       0.020527       0.005000            1
   171   -0.9978589   -0.0654031   -0.0000000       0.000000       0.156927      -0.062500       0.020527       0.005000            1
   172   -0.9807853   -0.1950903   -0.0000000      -0.020483       0.155584      -0.062500       0.020527       0.005000            1
   173   -0.9469301   -0.3214395   -0.0000000      -0.040616       0.151580      -0.062500       0.020527       0.005000            1
   174   -0.8968727   -0.4422887   -0.0000000      -0.060053       0.144981      -0.062500       0.020527       0.005000            1
   175   -0.8314696   -0.5555702   -0.0000000      -0.078463       0.135903      -0.062500       0.020527       0.005000            1
   176   -0.7518398   -0.6593458   -0.0000000      -0.095531       0.124498      -0.062500       0.020527       0.005000            1
   177   -0.6593458   -0.7518398   -0.0000000      -0.110964       0.110964      -0.062500       0.020527       0.005000            1
   178   -0.5555702   -0.8314696   -0.0000000      -0.124498       0.095531      -0.062500       0.020527       0.005000            1
   179   -0.4422887   -0.8968727   -0.0000000      -0.135903       0.078463      -0.062500       0.020527       0.005000            1
   180   -0.3214395   -0.9469301   -0.0000000      -0.144981       0.060053      -0.062500       0.020527       0.005000            1
   181   -0.1950903   -0.9807853   -0.0000000      -0.151580       0.040616      -0.062500       0.020527       0.005000            1
   182   -0.0654031   -0.9978589   -0.0000000      -0.155584       0.020483      -0.062500       0.020527       0.005000            1
   183    0.0654031   -0.9978589   -0.0000000      -0.156927       0.000000      -0.062500       0.020527       0.005000            1
   184    0.1950903   -0.9807853   -0.0000000      -0.155584      -0.020483      -0.062500       0.020527       0.005000            1
   185    0.3214395   -0.9469301   -0.0000000      -0.151580      -0.040616      -0.062500       0.020527       0.005000            1
   186    0.4422887   -0.8968727   -0.0000000      -0.144981      -0.060053      -0.062500       0.020527       0.005000            1
   187    0.5555702   -0.8314696   -0.0000000      -0.135903      -0.078463      -0.062500       0.020527       0.005000            1
   188    0.6593458   -0.7518398   -0.0000000      -0.124498      -0.095531      -0.062500       0.020527       0.005000            1
   189    0.7518398   -0.6593458   -0.0000000      -0.110964      -0.110964      -0.062500       0.020527       0.005000            1
   190    0.8314696   -0.5555702   -0.0000000      -0.095531      -0.124498      -0.062500       0.020527       0.005000            1
   191    0.8968727   -0.4422887   -0.0000000      -0.078463      -0.135903      -0.062500       0.020527       0.005000            1
   192    0.9469301   -0.3214395   -0.0000000      -0.060053      -0.144981      -0.062500       0.020527       0.005000            1
   193    0.9807853   -0.1950903   -0.0000000      -0.040616      -0.151580      -0.062500       0.020527       0.005000            1
   194    0.9978589   -0.0654031   -0.0000000      -0.020483      -0.155584      -0.062500       0.020527       0.005000            1
   195    0.9978589    0.0654031   -0.0000000      -0.000000      -0.156927      -0.062500       0.020527       0.005000            1
   196    0.9807853    0.1950903   -0.0000000       0.020483      -0.155584      -0.062500       0.020527       0.005000            1
   197    0.9469301    0.3214395   -0.0000000       0.040616      -0.151580      -0.062500       0.020527       0.005000            1
   198    0.8968727    0.4422887   -0.0000000       0.060053      -0.144981      -0.062500       0.020527       0.005000            1
   199    0.8314696    0.5555702   -0.0000000       0.078463      -0.135903      -0.062500       0.020527       0.005000            1
   200    0.7518398    0.6593458   -0.0000000       0.095531      -0.124498      -0.062500       0.020527       0.005000            1
   201    0.6593458    0.7518398   -0.0000000       0.110964      -0.110964      -0.062500       0.020527       0.005000            1
   202    0.5555702    0.8314696   -0.0000000       0.124498      -0.095531      -0.062500       0.020527       0.005000            1
   203    0.4422887    0.8968727   -0.0000000       0.135903      -0.078463      -0.062500       0.020527       0.005000            1
   204    0.3214395    0.9469301   -0.0000000       0.144981      -0.060053      -0.062500       0.020527       0.005000            1
   205    0.1950903    0.9807853   -0.0000000       0.151580      -0.040616      -0.062500       0.020527       0.005000            1
   206    0.0654031    0.9978589   -0.0000000       0.155584      -0.020483      -0.062500       0.020527       0.005000            1
   207   -0.0654031    0.9978589   -0.0000000       0.156927      -0.000000      -0.062500       0.020527       0.005000            1
   208   -0.0654031    0.9978589   -0.0000000       0.156927       0.000000      -0.062500       0.020527       0.005000            1
   209   -0.1950903    0.9807853   -0.0000000       0.155584       0.020483      -0.062500       0.020527       0.005000            1
   210   -0.3214395    0.9469301   -0.0000000       0.151580       0.040616      -0.062500       0.020527       0.005000            1
   211   -0.4422887    0.8968727   -0.0000000       0.144981       0.060053      -0.062500       0.020527       0.005000            1
   212   -0.5555702    0.8314696   -0.0000000       0.135903       0.078463      -0.062500       0.020527       0.005000            1
   213   -0.6593458    0.7518398   -0.0000000       0.124498       0.095531      -0.062500       0.020527       0.005000            1
   214   -0.7518398    0.6593458   -0.0000000       0.110964       0.110964      -0.062500       0.020527       0.005000            1
   215    0.7518398   -0.6593458   -0.0000000       0.095531       0.124498      -0.062500       0.020527       0.005000            1
   216   -0.7071068   -0.7071068   -0.0000000       0.110964       0.110964      -0.062500       0.022000       0.005000            1
   217   -0.7071068   -0.7071068   -0.0000000       0.095408       0.095408      -0.062500       0.022000       0.005000            1
   218   -0.7071068   -0.7071068   -0.0000000       0.079851       0.079851      -0.062500       0.022000       0.005000            1
   219   -0.4127070    0.9108638   -0.0000000       0.291727       0.120837      -0.062500       0.020663       0.005000            1
   220   -0.4713967    0.8819213   -0.0000000       0.283200       0.139659      -0.062500       0.020663       0.005000            1
   221   -0.5280679    0.8492022   -0.0000000       0.273459       0.157882      -0.062500       0.020663       0.005000            1
   222   -0.5824777    0.8128467   -0.0000000       0.262548       0.175429      -0.062500       0.020663       0.005000            1
   223   -0.6343933    0.7730105   -0.0000000       0.250512       0.192225      -0.062500       0.020663       0.005000            1
   224   -0.6835923    0.7298641   -0.0000000       0.237403       0.208197      -0.062500       0.020663       0.005000            1
   225   -0.7298641    0.6835923   -0.0000000       0.223278       0.223278      -0.062500       0.020663       0.005000            1
   226   -0.7730105    0.6343933   -0.0000000       0.208197       0.237403      -0.062500       0.020663       0.005000            1
   227   -0.8128467    0.5824777   -0.0000000       0.192225       0.250512      -0.062500       0.020663       0.005000            1
   228   -0.8492022    0.5280679   -0.0000000       0.175429       0.262548      -0.062500       0.020663       0.005000            1
   229   -0.8819213    0.4713967   -0.0000000       0.157882       0.273459      -0.062500       0.020663       0.005000            1
   230   -0.9108638    0.4127070   -0.0000000       0.139659       0.283200      -0.062500       0.020663       0.005000            1
   231   -0.9359059    0.3522500   -0.0000000       0.120837       0.291727      -0.062500       0.020663       0.005000            1
   232   -0.9569403    0.2902847   -0.0000000       0.101499       0.299006      -0.062500       0.020663       0.005000            1
   233   -0.9738770    0.2270763   -0.0000000       0.081726       0.305004      -0.062500       0.020663       0.005000            1
   234   -0.9866433    0.1628955   -0.0000000       0.061602       0.309696      -0.062500       0.020663       0.005000            1
   235   -0.9951847    0.0980171   -0.0000000       0.041215       0.313062      -0.062500       0.020663       0.005000            1
   236   -0.9994646    0.0327191   -0.0000000       0.020652       0.315087      -0.062500       0.020663       0.005000            1
   237   -0.9994646   -0.0327191   -0.0000000       0.000000       0.315763      -0.062500       0.020663       0.005000            1
   238   -0.9951847   -0.0980171   -0.0000000      -0.020652       0.315087      -0.062500       0.020663       0.005000            1
   239   -0.9866433   -0.1628955   -0.0000000      -0.041215       0.313062      -0.062500       0.020663       0.005000            1
   240   -0.9738770   -0.2270763   -0.0000000      -0.061602       0.309696      -0.062500       0.020663       0.005000            1
   241   -0.9569403   -0.2902847   -0.0000000      -0.081726       0.305004      -0.062500       0.020663       0.005000            1
   242   -0.9359059   -0.3522500   -0.0000000      -0.101499       0.299006      -0.062500       0.020663       0.005000            1
   243   -0.9108638   -0.4127070   -0.0000000      -0.120837       0.291727      -0.062500       0.020663       0.005000            1
   244   -0.8819213   -0.4713967   -0.0000000      -0.139659       0.283200      -0.062500       0.020663       0.005000            1
   245   -0.8492022   -0.5280679   -0.0000000      -0.157882       0.273459      -0.062500       0.020663       0.005000            1
   246   -0.8128467   -0.5824777   -0.0000000      -0.175429       0.262548      -0.062500       0.020663       0.005000            1
   247   -0.7730105   -0.6343933   -0.0000000      -0.192225       0.250512      -0.062500       0.020663       0.005000            1
   248   -0.7298641   -0.6835923   -0.0000000      -0.208197       0.237403      -0.062500       0.020663       0.005000            1
   249   -0.6835923   -0.7298641   -0.0000000      -0.223278       0.223278      -0.062500       0.020663       0.005000            1
   250   -0.6343933   -0.7730105   -0.0000000      -0.237403       0.208197      -0.062500       0.020663       0.005000            1
   251   -0.5824777   -0.8128467   -0.0000000      -0.250512       0.192225      -0.062500       0.020663       0.005000            1
   252   -0.5280679   -0.8492022   -0.0000000      -0.262548       0.175429      -0.062500       0.020663       0.005000            1
   253   -0.4713967   -0.8819213   -0.0000000      -0.273459       0.157882      -0.062500       0.020663       0.005000            1
   254   -0.4127070   -0.9108638   -0.0000000      -0.283200       0.139659      -0.062500       0.020663       0.005000            1
   255   -0.3522500   -0.9359059   -0.0000000      -0.291727       0.120837      -0.062500       0.020663       0.005000            1
   256   -0.2902847   -0.9569403   -0.0000000      -0.299006       0.101499      -0.062500       0.020663       0.005000            1
   257   -0.2270763   -0.9738770   -0.0000000      -0.305004       0.081726      -0.062500       0.020663       0.005000            1
   258   -0.1628955   -0.9866433   -0.0000000      -0.309696       0.061602      -0.062500       0.020663       0.005000            1
   259   -0.0980171   -0.9951847   -0.0000000      -0.313062       0.041215      -0.062500       0.020663       0.005000            1
   260   -0.0327191   -0.9994646   -0.0000000      -0.315087       0.020652      -0.062500       0.020663       0.005000            1
   261    0.0327191   -0.9994646   -0.0000000      -0.315763       0.000000      -0.062500       0.020663       0.005000            1
   262    0.0980171   -0.9951847   -0.0000000      -0.315087      -0.020652      -0.062500       0.020663       0.005000            1
   263    0.1628955   -0.9866433   -0.0000000      -0.313062      -0.041215      -0.062500       0.020663       0.005000            1
   264    0.2270763   -0.9738770   -0.0000000      -0.309696      -0.061602      -0.062500       0.020663       0.005000            1
   265    0.2902847   -0.9569403   -0.0000000      -0.305004      -0.081726      -0.062500       0.020663       0.005000            1
